,Player Name,Born,Age,Batting Style,Bowling Style,Playing Role,Innings_ODI_batting,Innings_T20_batting,Innings_Test_batting,NO_ODI,NO_T20,NO_Test,Runs_ODI_batting,Runs_T20_batting,Runs_Test_batting,HS_ODI,HS_T20,HS_Test,Ave_ODI_batting,Ave_T20_batting,Ave_Test_batting,BF_ODI,BF_T20,BF_Test,SR_ODI_batting,SR_T20_batting,100_ODI,100_T20,100_Test,50_ODI,50_T20,50_Test,0_ODI,0_T20,0_Test,Innings_ODI_bowling,Innings_T20_bowling,Innings_Test_bowling,Balls_ODI,Balls_T20,Balls_Test,Runs_ODI_bowling,Runs_T20_bowling,Runs_Test_bowling,Wickets_ODI,Wickets_T20,Wickets_Test,BBI_ODI,BBI_T20,BBI_Test,Ave_ODI_bowling,Ave_T20_bowling,Ave_Test_bowling,Econ_ODI,Econ_T20,Econ_Test,SR_ODI_bowling,SR_T20_bowling,SR_Test_bowling,4_ODI,4_T20,4_Test,5_ODI,5_T20,5_Test,10_ODI,10_T20,10_Test,ODI_Matches,T20_Matches,Test_Matches,Country,Current Status,SpanStart_ODI,SpanEnd_ODI,SpanStart_Test,SpanEnd_Test,SpanStart_T20,SpanEnd_T20
28,AN Cook,12/25/1984,39.59452055,Left hand Bat,Right arm Slow,Opening Batter,92,4,291,4,0,16,3204,61,12472,137,26,294,36.4,15.25,45.35,4154,54,0,77.13,112.96,5,0,33,19,0,57,7,0,9,0,0,2,0,0,18,0,0,7,0,0,1,-,-,1/6,0.0,0.0,7.0,0.0,0.0,2.33,0.0,0.0,18.0,0,0,0,0,0,0,0,0,0,92,4,161,ENG,Retired,2006,2014,2006,2018,2007,2009
29,AN Petersen,11/25/1980,43.67671233,Right hand Bat,Right arm Offbreak,Batter,19,2,64,1,0,4,504,14,2093,80,8,182,28.0,7.0,34.88,610,19,0,82.62,73.68,0,0,5,4,0,8,0,0,3,1,0,7,6,0,114,7,0,62,0,0,1,-,-,1/2,0.0,0.0,62.0,7.0,0.0,3.26,0.0,0.0,114.0,0,0,0,0,0,0,0,0,0,21,2,36,SA,Retired,2006,2013,2010,2015,2010,2010
30,AR Adams,7/17/1975,49.03287671,Right hand Bat,Right arm Fast medium,Allrounder,34,2,2,10,1,0,419,13,18,45,7,11,17.45,13.0,9.0,417,12,0,100.47,108.33,0,0,0,0,0,0,1,0,0,40,4,2,1885,0,190,1643,105,105,53,3,6,5/22,2/20,3/44,31.0,35.0,17.5,5.22,8.18,3.31,35.5,25.6,31.6,2,0,0,1,0,0,0,0,0,42,4,1,NZ,Retired,2001,2007,2002,2002,2005,2006
31,AR McBrine,4/30/1993,31.24657534,Left hand Bat,Right arm Offbreak,Bowling Allrounder,59,18,15,13,6,2,826,155,397,79,36,86,17.95,12.91,30.53,1188,132,0,69.52,117.42,0,0,0,2,0,3,5,1,1,83,26,12,4115,0,1571,3090,487,916,86,23,21,5/29,2/7,6/118,35.93,21.17,43.61,4.5,7.16,3.49,47.8,17.7,74.8,2,0,0,1,0,1,0,0,0,88,32,8,IRE,Currently Playing,2014,2024,2019,2024,2014,2022
32,AR Patel,1/20/1994,30.52328767,Left hand Bat,Slow Left arm Orthodox,Allrounder,36,37,22,10,14,4,489,463,646,64,65,84,18.8,20.13,35.88,499,321,0,97.99,144.23,0,0,0,2,1,4,3,2,1,52,60,27,2607,0,2540,1972,1427,1064,60,62,55,3/24,3/9,6/38,32.86,23.01,19.34,4.53,7.38,2.51,43.4,18.6,46.1,0,0,0,0,0,5,0,0,1,57,62,14,IND,Currently Playing,2014,2023,2021,2024,2015,2024
33,AS Joseph,11/20/1996,27.69041096,Right hand Bat,Right arm Fast,Bowler,41,10,55,16,7,0,425,72,668,49,14,86,17.0,24.0,12.14,579,71,0,73.4,101.4,0,0,0,0,0,2,4,1,12,67,29,65,3464,0,5889,3158,928,3678,111,48,102,5/56,5/40,5/81,28.45,19.33,36.05,5.46,8.51,3.74,31.2,13.6,57.7,4,2,0,1,1,1,0,0,0,68,29,35,WI,Currently Playing,2016,2024,2016,2024,2022,2024
34,AT Carey,8/27/1991,32.92328767,Left hand Bat,Never Bowled,Wicketkeeper Batter,66,26,47,11,5,5,1814,233,1339,106,37,111,32.98,11.09,31.88,2052,215,0,88.4,108.37,1,0,1,8,0,8,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,72,38,32,AUS,Currently Playing,2018,2023,2021,2024,2018,2021
35,AU Rashid,2/17/1988,36.44657534,Right hand Bat,Legbreak,Bowler,68,34,33,23,16,5,826,103,540,69,22,61,18.35,5.72,19.28,839,121,0,98.45,85.12,0,0,0,1,0,2,6,3,3,129,110,34,6789,0,3816,6377,2936,2390,199,120,60,5/27,4/2,5/49,32.04,24.46,39.83,5.63,7.33,3.75,34.1,20.0,63.6,8,3,0,2,0,2,0,0,0,135,114,19,ENG,Currently Playing,2009,2023,2015,2019,2009,2024
36,Abdullah Shafique,11/20/1999,24.69041096,Right hand Bat,Right arm Offbreak,Top order Batter,12,6,32,0,1,2,416,64,1330,113,41,201,34.66,12.8,44.33,471,53,0,88.32,120.75,1,0,4,4,0,5,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,12,6,17,PAK,Currently Playing,2022,2023,2021,2024,2020,2023
37,Abdur Rauf,12/9/1978,45.63835616,Right hand Bat,Right arm Fast medium,Bowler,0,0,6,0,0,0,0,0,52,0,0,31,0.0,0.0,8.66,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,4,1,6,214,0,450,212,21,278,8,0,6,3/24,-,2/59,26.5,0.0,46.33,5.94,7.0,3.7,26.7,0.0,75.0,0,0,0,0,0,0,0,0,0,4,1,3,PAK,Retired,2008,2008,2009,2009,2008,2008
38,Abdur Razzak,6/15/1982,42.12054795,Left hand Bat,Slow Left arm Orthodox,Bowler,97,20,22,39,10,6,779,41,248,53,9,43,13.43,4.1,15.5,1020,74,0,76.37,55.4,0,0,0,1,0,0,12,5,1,152,33,20,7965,0,3015,6065,838,1673,207,44,28,5/29,4/16,4/63,29.29,19.04,59.75,4.56,6.88,3.32,38.4,16.5,107.6,5,1,0,4,0,0,0,0,0,153,34,13,BAN,Retired,2004,2014,2006,2018,2006,2014
39,Abdur Rehman,3/1/1980,44.4109589,Left hand Bat,Slow Left arm Orthodox,Bowler,23,5,31,6,3,3,142,22,395,31,7,60,8.35,11.0,14.1,263,29,0,53.99,75.86,0,0,0,0,0,2,4,0,4,31,8,43,1624,0,6892,1142,192,2910,30,11,99,4/48,2/7,6/25,38.06,17.45,29.39,4.21,7.38,2.53,54.1,14.1,69.6,1,0,0,0,0,2,0,0,0,31,8,22,PAK,Retired,2006,2014,2007,2014,2007,2013
40,Abu Jayed,8/2/1993,30.99178082,Right hand Bat,Right arm Fast medium,Bowler,0,2,22,0,0,8,0,3,36,0,2,8,0.0,1.5,2.57,0,7,0,0.0,42.85,0,0,0,0,0,0,0,0,7,2,3,18,108,0,1964,114,106,1118,5,4,30,5/58,2/27,4/71,22.8,26.5,37.26,6.33,9.63,3.41,21.6,16.5,65.4,0,0,0,1,0,0,0,0,0,2,3,13,BAN,Retired,2019,2019,2018,2021,2018,2018
41,Abul Hasan,8/5/1992,31.98356164,Left hand Bat,Right arm Medium fast,Bowler,3,2,5,0,0,3,11,14,165,7,9,113,3.66,7.0,82.5,16,11,0,68.75,127.27,0,0,1,0,0,0,0,0,0,7,5,5,216,0,528,244,148,371,0,4,3,-,2/33,2/80,0.0,37.0,123.66,6.77,10.57,4.21,0.0,21.0,176.0,0,0,0,0,0,0,0,0,0,7,5,3,BAN,Retired,2012,2018,2012,2013,2012,2018
42,Afsar Zazai,8/10/1993,30.96986301,Right hand Bat,Never Bowled,Wicketkeeper Batter,16,8,10,1,0,1,264,141,214,60,48,48,17.6,17.62,23.77,488,172,0,54.09,81.97,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,17,8,6,AFG,Retired,2014,2017,2018,2023,2013,2023
43,Aftab Ahmed,11/10/1985,38.71780822,Right hand Bat,Right arm Medium,Opening Batter,85,11,31,6,1,3,1954,228,582,92,62,82,24.73,22.8,20.78,2353,178,0,83.04,128.08,0,0,0,14,1,1,8,0,4,30,1,9,739,0,344,656,8,237,12,0,5,5/31,-,2/31,54.66,0.0,47.4,5.32,24.0,4.13,61.5,0.0,68.8,0,0,0,1,0,0,0,0,0,85,11,16,BAN,Retired,2004,2010,2004,2010,2006,2010
44,Ahmed Shehzad,11/23/1991,32.68219178,Right hand Bat,Legbreak,Opening Batter,81,59,25,1,2,1,2605,1471,982,124,111,176,32.56,25.8,40.91,3614,1282,0,72.08,114.74,6,1,3,14,7,4,7,2,1,9,1,2,115,0,48,140,10,28,2,0,0,1/22,-,-,70.0,0.0,0.0,7.3,10.0,3.5,57.5,0.0,0.0,0,0,0,0,0,0,0,0,0,81,59,13,PAK,Retired,2009,2017,2013,2017,2009,2019
45,Aizaz Cheema,9/5/1979,44.89863014,Right hand Bat,Right arm Medium fast,Bowler,6,1,5,3,1,5,26,0,1,9,0,1,8.66,0.0,0.0,45,3,0,57.77,0.0,0,0,0,0,0,0,0,0,0,14,5,14,658,0,1200,593,116,638,23,8,20,4/43,4/30,4/24,25.78,14.5,31.9,5.4,6.82,3.19,28.6,12.7,60.0,2,1,0,0,0,0,0,0,0,14,5,7,PAK,Retired,2011,2012,2011,2012,2011,2012
46,Al-Amin Hossain,12/27/1992,31.5890411,Right hand Bat,Right arm Medium fast,Bowler,7,6,11,5,4,7,4,7,90,2,5,32,2.0,3.5,22.5,20,12,0,20.0,58.33,0,0,0,0,0,0,2,1,0,15,29,10,663,0,1016,608,730,545,22,43,9,4/51,3/20,3/80,27.63,16.97,60.55,5.5,7.13,3.21,30.1,14.2,112.8,2,0,0,0,0,0,0,0,0,15,31,7,BAN,Retired,2014,2020,2013,2019,2013,2020
47,Alok Kapali,1/1/1984,40.57534247,Right hand Bat,Legbreak,Allrounder,66,7,34,3,2,1,1235,57,584,115,19,85,19.6,11.4,17.69,1817,85,0,67.96,67.05,1,0,0,5,0,2,5,2,6,49,2,19,1452,0,1103,1255,35,709,24,2,6,3/49,2/12,3/3,52.29,17.5,118.16,5.18,7.0,3.85,60.5,15.0,183.8,0,0,0,0,0,0,0,0,0,69,7,17,BAN,Retired,2002,2011,2002,2006,2007,2011
48,Aminul Islam,2/2/1968,56.48767123,Right hand Bat,Right arm Offbreak,Middle order Batter,39,7,26,5,4,1,794,35,530,70,9,145,23.35,11.66,21.2,1403,41,0,56.59,85.36,0,0,1,3,0,2,5,0,3,19,10,5,412,0,198,411,238,149,7,12,1,3/57,3/34,1/66,58.71,19.83,149.0,5.98,7.59,4.51,58.8,15.6,198.0,0,0,0,0,0,0,0,0,0,39,10,13,BAN,Retired,1988,2002,2000,2002,2019,2021
49,Amir Hamza,8/15/1991,32.95616438,Right hand Bat,Slow Left arm Orthodox,Bowling Allrounder,16,9,6,9,5,2,23,40,83,7,21,34,3.28,10.0,20.75,94,38,0,24.46,105.26,0,0,0,0,0,0,1,1,0,31,33,8,1552,0,984,1016,752,517,40,30,18,4/17,3/39,6/75,25.4,25.06,28.72,3.92,6.77,3.15,38.8,22.2,54.6,1,0,0,0,0,2,0,0,0,31,33,4,AFG,Retired,2012,2017,2019,2023,2013,2021
50,Anamul Haque,12/16/1992,31.61917808,Right hand Bat,Never Bowled,Wicketkeeper Batter,46,20,10,0,2,0,1352,445,100,120,58,23,29.39,24.72,10.0,1808,395,0,74.77,112.65,3,0,0,5,1,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,49,20,5,BAN,Currently Playing,2012,2024,2013,2022,2012,2022
51,Ariful Haque,11/18/1992,31.69589041,Right hand Bat,Right arm Medium fast,Allrounder,0,8,4,0,4,1,0,59,88,0,18,41,0.0,14.75,29.33,0,61,0,0.0,96.72,0,0,0,0,0,0,0,1,0,1,1,3,18,0,66,17,13,24,0,1,1,-,1/13,1/10,0.0,13.0,24.0,5.66,13.0,2.18,0.0,6.0,66.0,0,0,0,0,0,0,0,0,0,1,9,2,BAN,Retired,2018,2018,2018,2018,2018,2018
52,Asad Shafiq,1/28/1986,38.50136986,Right hand Bat,Right arm Offbreak,Middle order Batter,58,10,128,4,0,6,1336,192,4660,84,38,137,24.74,19.2,38.19,1979,185,0,67.5,103.78,0,0,12,9,0,27,5,0,13,2,0,15,12,0,340,18,0,196,0,0,3,-,-,1/7,0.0,0.0,65.33,9.0,0.0,3.45,0.0,0.0,113.3,0,0,0,0,0,0,0,0,0,60,10,77,PAK,Retired,2010,2017,2010,2020,2010,2012
53,Asghar Afghan,12/26/1987,36.59178082,Right hand Bat,Right arm Medium fast,Middle order Batter,108,68,10,10,5,0,2424,1382,440,101,62,164,24.73,21.93,44.0,3630,1247,0,66.77,110.82,1,0,1,12,4,3,7,5,1,7,1,2,139,0,18,91,4,17,3,1,0,1/1,1/4,-,30.33,4.0,0.0,3.92,6.0,5.66,46.3,4.0,0.0,0,0,0,0,0,0,0,0,0,114,75,6,AFG,Retired,2009,2021,2018,2021,2010,2021
54,Azam Khan,3/1/1969,55.4109589,Right hand Bat,Never Bowled,Batter,5,13,1,0,3,0,116,88,14,72,30,14,23.2,8.8,14.0,177,66,0,65.53,133.33,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,6,14,1,PAK,Currently Playing,1996,1998,1996,1996,2021,2024
55,B Evans,3/24/1997,27.34794521,Right hand Bat,Right arm Fast,Allrounder,13,6,2,3,2,0,121,41,7,33,19,7,12.1,10.25,3.5,150,40,0,80.66,102.5,0,0,0,0,0,0,1,0,1,14,8,2,524,0,216,521,178,115,13,6,2,5/54,2/25,2/41,40.07,29.66,57.5,5.96,7.52,3.19,40.3,23.6,108.0,0,0,0,1,0,0,0,0,0,15,8,1,ZIM,Retired,2022,2023,2023,2023,2022,2023
56,B Kumar,2/5/1990,34.47945205,Right hand Bat,Right arm Medium,Bowler,55,21,29,16,13,4,552,67,552,53,16,63,14.15,8.37,22.08,747,94,0,73.89,71.27,0,0,0,1,0,3,8,2,4,120,86,37,5847,0,3348,4951,2079,1644,141,90,63,5/42,5/4,6/82,35.11,23.1,26.09,5.08,6.96,2.94,41.4,19.9,53.1,4,3,0,1,2,4,0,0,0,121,87,21,IND,Retired,2012,2022,2013,2018,2012,2022
57,B Lee,11/8/1976,47.72328767,Right hand Bat,Right arm Fast,Bowler,110,12,90,44,6,18,1176,101,1451,59,43,64,17.81,16.83,20.15,1407,71,0,83.58,142.25,0,0,0,3,0,5,16,2,14,217,25,150,11185,0,16531,8877,714,9554,380,28,310,5/22,3/23,5/30,23.36,25.5,30.81,4.76,7.86,3.46,29.4,19.4,53.3,14,0,0,9,0,10,0,0,0,221,25,76,AUS,Retired,2000,2012,1999,2008,2005,2012
58,B Mavuta,3/4/1997,27.40273973,Right hand Bat,Legbreak,Allrounder,8,9,7,2,5,0,88,65,82,28,28,56,14.66,16.25,11.71,88,51,0,100.0,127.45,0,0,0,0,0,1,1,1,2,10,11,7,396,0,762,349,257,480,10,5,12,2/30,1/17,5/140,34.9,51.4,40.0,5.28,8.03,3.77,39.6,38.4,63.5,0,0,0,0,0,1,0,0,0,12,11,4,ZIM,Currently Playing,2018,2023,2018,2023,2018,2024
59,B Muzarabani,10/2/1996,27.82465753,Right hand Bat,Right arm Fast medium,Bowler,36,22,13,13,13,4,122,42,106,17,9,30,5.3,4.66,11.77,253,58,0,48.22,72.41,0,0,0,0,0,0,12,3,2,47,55,11,2312,0,1195,1962,1465,578,60,66,24,5/49,3/14,4/48,32.7,22.19,24.08,5.09,7.22,2.9,38.5,18.4,49.7,3,0,0,1,0,0,0,0,0,48,56,7,ZIM,Currently Playing,2018,2024,2017,2024,2018,2024
60,B White,8/29/1998,25.91780822,Right hand Bat,Legbreak,Bowler,0,9,6,0,8,4,0,22,1,0,7,1,0.0,22.0,0.5,0,45,0,0.0,48.88,0,0,0,0,0,0,0,0,1,2,30,4,108,0,459,118,774,436,1,32,4,1/59,4/20,2/71,118.0,24.18,109.0,6.55,7.81,5.69,108.0,18.5,114.7,0,1,0,0,0,0,0,0,0,2,31,3,IRE,Currently Playing,2023,2023,2023,2023,2021,2024
61,BA Parchment,6/24/1982,42.09589041,Right hand Bat,Right arm Offbreak,Bowler,7,1,4,0,0,0,122,10,55,48,10,20,17.42,10.0,13.75,217,6,0,56.22,166.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,7,1,2,WI,Retired,2007,2008,2008,2008,2007,2007
62,BA Stokes,6/4/1991,33.15068493,Left hand Bat,Right arm Fast medium,Allrounder,99,36,190,15,9,8,3463,585,6508,182,52,258,41.22,21.66,35.75,3619,457,0,95.68,128.0,5,0,13,24,1,34,7,1,15,88,36,152,3110,0,11795,3137,856,6506,74,26,203,5/61,3/26,6/22,42.39,32.92,32.04,6.05,8.39,3.3,42.0,23.5,58.1,1,0,0,1,0,4,0,0,0,114,43,105,ENG,Currently Playing,2011,2023,2013,2024,2011,2022
63,BAW Mendis,3/11/1985,39.38356164,Right hand Bat,Right arm Offbreak,Bowler,42,8,19,19,5,6,188,8,213,21,4,78,8.17,2.66,16.38,263,17,0,71.48,47.05,0,0,0,0,0,1,10,0,2,84,39,31,4154,0,4730,3324,952,2434,152,66,70,6/13,6/8,6/99,21.86,14.42,34.77,4.8,6.45,3.08,27.3,13.4,67.5,7,3,0,3,2,4,0,0,1,87,39,19,SL,Retired,2008,2015,2008,2014,2008,2014
64,BB Chari,2/14/1992,32.45479452,Right hand Bat,Right arm Offbreak,Opening Batter,14,3,14,0,0,0,186,21,254,39,19,80,13.28,7.0,18.14,399,31,0,46.61,67.74,0,0,0,0,0,2,0,1,2,0,0,2,0,0,18,0,0,12,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,14,3,7,ZIM,Retired,2015,2020,2014,2018,2019,2019
65,BB McCullum,9/27/1981,42.83835616,Right hand Bat,"Right arm Medium, Right arm Offbreak",Wicketkeeper Batter,228,70,176,28,10,9,6083,2140,6453,166,123,302,30.41,35.66,38.64,6312,1571,0,96.37,136.21,5,2,12,32,13,31,20,3,14,0,0,8,0,0,175,0,0,88,0,0,1,-,-,1/1,0.0,0.0,88.0,0.0,0.0,3.01,0.0,0.0,175.0,0,0,0,0,0,0,0,0,0,260,71,101,NZ,Retired,2002,2016,2004,2016,2005,2015
66,BE Hendricks,6/8/1990,34.13972603,Left hand Bat,Left arm Fast medium,Bowler,4,5,2,1,2,1,24,18,9,18,12,5,8.0,6.0,9.0,45,23,0,53.33,78.26,0,0,0,0,0,0,0,1,0,8,19,2,386,0,231,346,627,175,10,25,6,3/59,4/14,5/64,34.6,25.08,29.16,5.37,9.19,4.54,38.6,16.3,38.5,0,1,0,0,0,1,0,0,0,10,19,1,SA,Retired,2019,2023,2020,2020,2014,2021
67,BJ Haddin,10/23/1977,46.76712329,Right hand Bat,Never Bowled,Wicketkeeper Batter,115,29,112,16,6,13,3122,402,3266,110,47,169,31.53,17.47,32.98,3706,351,0,84.24,114.52,2,0,4,16,0,18,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,126,34,66,AUS,Retired,2001,2015,2008,2015,2006,2014
68,BJ Hodge,12/29/1974,49.58356164,Right hand Bat,Right arm Offbreak,Top order Batter,21,11,11,2,4,2,575,183,503,123,36,203,30.26,26.14,55.88,657,144,0,87.51,127.08,1,0,1,3,0,2,3,0,0,3,3,1,66,0,12,51,43,8,1,1,0,1/17,1/13,-,51.0,43.0,0.0,4.63,8.6,4.0,66.0,30.0,0.0,0,0,0,0,0,0,0,0,0,25,15,6,AUS,Retired,2005,2007,2005,2008,2007,2014
69,BJ McCarthy,9/13/1992,31.87671233,Right hand Bat,Right arm Fast medium,Bowler,30,35,2,7,13,0,220,284,6,41,51,5,9.56,12.9,3.0,355,243,0,61.97,116.87,0,0,0,0,1,0,4,7,0,45,56,4,2242,0,363,2166,1703,151,72,56,8,5/46,4/30,3/42,30.08,30.41,18.87,5.79,8.47,2.49,31.1,21.5,45.3,2,2,0,1,0,0,0,0,0,45,56,2,IRE,Currently Playing,2016,2024,2024,2024,2017,2024
70,BJ Watling,7/9/1985,39.05479452,Right hand Bat,Never Bowled,Wicketkeeper Batter,25,4,117,2,0,16,573,38,3790,96,22,205,24.91,9.5,37.52,838,58,0,68.37,65.51,0,0,8,5,0,19,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,28,5,75,NZ,Retired,2010,2018,2009,2021,2009,2014
71,BKG Mendis,2/2/1995,29.48767123,Right hand Bat,Legbreak,Wicketkeeper Batter,127,69,118,10,2,4,3859,1684,4112,122,86,245,32.98,25.13,36.07,4456,1250,0,86.6,134.72,3,0,9,29,14,18,14,5,12,2,0,9,20,0,132,28,0,118,0,0,1,-,-,1/10,0.0,0.0,118.0,8.4,0.0,5.36,0.0,0.0,132.0,0,0,0,0,0,0,0,0,0,130,69,63,SL,Currently Playing,2016,2024,2015,2024,2016,2024
72,BM Duckett,10/17/1994,29.78356164,Left hand Bat,Right arm Offbreak,Top order Batter,11,12,43,1,2,3,395,315,1642,107,70,182,39.5,31.5,41.05,424,217,0,93.16,145.16,1,0,3,3,1,9,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,11,12,23,ENG,Currently Playing,2016,2023,2016,2024,2019,2023
73,BM Tickner,10/13/1993,30.79452055,Right hand Bat,Right arm Medium fast,Bowler,7,4,3,5,2,2,16,11,13,6,5,8,8.0,5.5,13.0,28,23,0,57.14,47.82,0,0,0,0,0,0,0,0,0,13,18,6,623,0,635,679,536,435,16,19,12,4/50,4/27,4/100,42.43,28.21,36.25,6.53,9.43,4.11,38.9,17.9,52.9,1,1,0,0,0,0,0,0,0,13,18,3,NZ,Retired,2022,2023,2023,2023,2019,2023
74,BOP Fernando,4/15/1992,32.28767123,Right hand Bat,Legbreak,Top order Batter,8,6,37,0,1,4,148,128,1091,49,78,102,18.5,25.6,33.06,230,114,0,64.34,112.28,0,0,1,0,1,7,1,0,2,1,0,3,12,0,18,16,0,19,0,0,0,-,-,-,0.0,0.0,0.0,8.0,0.0,6.33,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,8,7,21,SL,Retired,2019,2021,2019,2023,2019,2021
75,BRM Taylor,2/6/1986,38.47671233,Right hand Bat,Right arm Offbreak,Wicketkeeper Batter,203,45,68,15,6,4,6684,934,2320,145,75,171,35.55,23.94,36.25,8721,790,0,76.64,118.22,11,0,6,39,6,12,15,5,3,21,2,4,396,0,42,406,17,38,9,1,0,3/54,1/16,-,45.11,17.0,0.0,6.15,3.4,5.42,44.0,30.0,0.0,0,0,0,0,0,0,0,0,0,205,45,34,ZIM,Retired,2004,2021,2004,2021,2006,2021
76,BT Foakes,2/15/1993,31.45205479,Right hand Bat,Never Bowled,Wicketkeeper Batter,1,0,46,1,0,7,61,0,1139,61,0,113,0.0,0.0,29.2,76,0,0,80.26,0.0,0,0,2,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,25,ENG,Currently Playing,2019,2019,2018,2024,2019,2019
77,BV Vitori,2/22/1990,34.43287671,Left hand Bat,Left arm Fast medium,Bowler,14,2,7,3,2,2,86,8,52,20,7,19,7.81,0.0,10.4,90,7,0,95.55,114.28,0,0,0,0,0,0,5,0,2,24,11,7,1193,0,833,1149,323,464,32,4,12,5/20,1/24,5/61,35.9,80.75,38.66,5.77,8.14,3.34,37.2,59.5,69.4,0,0,0,2,0,1,0,0,0,24,11,4,ZIM,Retired,2011,2018,2011,2013,2012,2016
78,BW Hilfenhaus,3/15/1983,41.37260274,Right hand Bat,Right arm Fast medium,Bowler,11,3,38,8,1,12,29,2,355,16,2,56,9.66,1.0,13.65,69,10,0,42.02,20.0,0,0,0,0,0,1,0,1,8,25,7,49,1216,0,6078,1075,161,2822,29,9,99,5/33,2/15,5/75,37.06,17.88,28.5,5.3,6.19,2.78,41.9,17.3,61.3,0,0,0,1,0,2,0,0,0,25,7,27,AUS,Retired,2007,2012,2009,2012,2007,2012
79,Babar Azam,10/15/1994,29.7890411,Right hand Bat,Right arm Offbreak,Batter,114,116,94,13,15,9,5729,4145,3898,158,122,196,56.72,41.03,45.85,6455,3211,0,88.75,129.08,19,3,9,32,36,26,4,6,7,0,0,8,0,0,90,0,0,42,0,0,2,-,-,1/1,0.0,0.0,21.0,0.0,0.0,2.8,0.0,0.0,45.0,0,0,0,0,0,0,0,0,0,117,123,52,PAK,Currently Playing,2015,2023,2016,2024,2016,2024
80,Bilawal Bhatti,9/17/1991,32.86575342,Right hand Bat,Right arm Medium fast,Bowler,7,4,3,1,2,1,89,23,70,39,13,32,14.83,11.5,35.0,75,14,0,118.66,164.28,0,0,0,0,0,0,1,1,0,10,9,3,409,0,438,439,255,291,6,5,6,3/37,2/36,3/65,73.16,51.0,48.5,6.44,9.8,3.98,68.1,31.2,73.0,0,0,0,0,0,0,0,0,0,10,9,2,PAK,Retired,2013,2015,2013,2014,2013,2015
81,C Campher,4/20/1999,25.2739726,Right hand Bat,Right arm Medium fast,Allrounder,29,49,12,2,8,0,924,849,297,120,72,111,34.22,20.7,24.75,1153,675,0,80.13,125.77,1,0,1,6,3,0,0,4,3,30,45,7,1012,0,474,999,985,385,28,31,6,4/37,4/25,2/13,35.67,31.77,64.16,5.92,8.06,4.87,36.1,23.6,79.0,1,2,0,0,0,0,0,0,0,37,56,6,IRE,Currently Playing,2020,2024,2023,2024,2021,2024
82,C Green,6/3/1999,25.15342466,Right hand Bat,Right arm Fast medium,Batting Allrounder,22,8,43,8,0,5,552,139,1377,89,61,174,39.42,17.37,36.23,675,80,0,81.77,173.75,0,0,2,2,2,6,0,0,3,23,7,44,754,0,2190,714,178,1236,18,5,35,5/33,2/16,5/27,39.66,35.6,35.31,5.68,8.9,3.38,41.8,24.0,62.5,0,0,0,1,0,1,0,0,0,26,8,28,AUS,Currently Playing,2020,2024,2020,2024,2022,2022
83,C Karunaratne,5/29/1996,28.16712329,Right hand Bat,Right arm Medium fast,Bowling Allrounder,24,34,2,6,16,0,451,291,22,75,31,22,25.05,16.16,11.0,575,274,0,78.43,106.2,0,0,0,1,0,0,0,6,1,23,39,2,797,0,156,765,953,148,24,24,1,4/43,2/22,1/130,31.87,39.7,148.0,5.75,8.37,5.69,33.2,28.4,156.0,1,0,0,0,0,0,0,0,0,26,42,1,SL,Retired,2021,2023,2019,2019,2021,2023
