Player Name,Born,Batting Style,Bowling Style,Playing Role,Innings_ODI_batting,Innings_T20_batting,Innings_Test_batting,NO_ODI,NO_T20,NO_Test,Runs_ODI_batting,Runs_T20_batting,Runs_Test_batting,HS_ODI,HS_T20,HS_Test,Ave_ODI_batting,Ave_T20_batting,Ave_Test_batting,BF_ODI,BF_T20,SR_ODI_batting,SR_T20_batting,100_ODI,100_T20,100_Test,50_ODI,50_T20,50_Test,0_ODI,0_T20,0_Test,Innings_ODI_bowling,Innings_T20_bowling,Innings_Test_bowling,Balls_ODI,Balls_Test,Runs_ODI_bowling,Runs_T20_bowling,Runs_Test_bowling,Wickets_ODI,Wickets_T20,Wickets_Test,BBI_ODI,BBI_T20,BBI_Test,Ave_ODI_bowling,Ave_T20_bowling,Ave_Test_bowling,Econ_ODI,Econ_T20,Econ_Test,SR_ODI_bowling,SR_T20_bowling,SR_Test_bowling,4_ODI,4_T20,5_ODI,5_T20,5_Test,10_Test,ODI_Matches,T20_Matches,Test_Matches,Country,SpanStart_ODI,SpanStart_Test,SpanStart_T20,Bowling Hand,AgeStart_ODI,AgeStart_Test,AgeStart_T20
MR Adair,1996-03-27,Right hand Bat,Pacer,Allrounder,34,61,11,12,13,2,400,713,220,32,72,88,18.18,14.85,24.44,364,566,109.89,125.97,0,0,0,0,1,1,3,5,2,46,86,11,2163,970,2085,2375,612,59,122,22,0.21052631578947367,0.3076923076923077,0.1282051282051282,35.33,19.46,27.81,5.78,7.69,3.78,36.6,15.1,44.0,4,3,0,0,1,0,48,86,6,IRE,2019,2019,2019,Right Hand,23.33972603,23.33972603,23.33972603
MR Marsh,1991-10-20,Right hand Bat,Pacer,Allrounder,85,59,73,11,11,7,2672,1557,2010,177,92,181,36.1,32.43,30.45,2778,1165,96.18,133.64,3,0,3,18,9,9,7,2,8,69,25,68,2189,3285,2009,387,1922,56,17,48,0.15151515151515152,0.125,0.10869565217391304,35.87,22.76,40.04,5.5,7.74,3.51,39.0,17.6,68.4,1,0,1,0,1,0,89,61,42,AUS,2011,2014,2011,Right Hand,19.77534247,22.77534247,19.77534247
MS Atapattu,1970-11-22,Right hand Bat,Spinner,Batter,259,1,156,32,0,15,8529,5,5502,132,5,249,37.57,5.0,39.02,12594,8,67.72,62.5,11,0,16,59,0,17,13,0,22,2,0,5,51,48,41,0,24,0,0,1,0.0,0.0,0.1111111111111111,0.0,0.0,24.0,4.82,0.0,3.0,0.0,0.0,48.0,0,0,0,0,0,0,268,2,90,SL,1990,1990,2006,Right Hand,19.68493151,19.68493151,35.68493151
MS Sinclair,1975-11-09,Right hand Bat,Pacer,Batter,50,2,56,4,0,5,1304,0,1635,118,0,214,28.34,0.0,32.05,2086,5,62.51,0.0,2,0,3,8,0,4,8,2,4,0,0,2,0,42,0,0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,54,2,33,NZ,2000,1999,2005,Right Hand,24.720547949999997,23.720547949999997,29.720547949999997
MS Wade,1987-12-26,Left hand Bat,Pacer,Batter,83,68,63,12,22,9,1867,1202,1613,100,80,117,26.29,26.13,29.87,2288,896,81.59,134.15,1,0,4,11,3,5,5,1,3,0,0,4,0,30,0,0,28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0,0,0,0,0,0,97,92,36,AUS,2012,2012,2011,Right Hand,24.591780819999997,24.591780819999997,23.591780819999997
Mahmudullah,1986-02-04,Right hand Bat,Spinner,Allrounder,202,127,94,51,26,7,5386,2394,2914,128,64,150,35.66,23.7,33.49,7002,2032,76.92,117.81,4,0,5,28,8,16,10,5,11,151,78,66,4350,3423,3791,1094,1958,82,40,43,0.75,0.3,0.09803921568627451,46.23,27.35,45.53,5.22,7.04,3.43,53.0,23.3,79.6,0,0,0,0,1,0,232,138,50,BAN,2007,2009,2007,Right Hand,21.48219178,23.48219178,21.48219178
Mehidy Hasan Miraz,1997-10-25,Right hand Bat,Spinner,Allrounder,68,20,79,11,3,9,1331,248,1470,112,46,103,23.35,14.58,21.0,1699,209,78.34,118.66,2,0,1,3,0,6,4,2,6,94,23,74,4593,10608,3695,478,5508,106,13,164,0.16,0.3333333333333333,0.1206896551724138,34.85,36.76,33.58,4.82,8.24,3.11,43.3,26.7,64.6,5,1,0,0,9,2,97,25,43,BAN,2017,2016,2017,Right Hand,19.76164384,18.76164384,19.76164384
Mehrab Hossain jnr,1987-07-08,Left hand Bat,Spinner,Batter,16,2,13,0,1,1,276,16,243,54,10,83,17.25,16.0,20.25,642,25,42.99,64.0,0,0,0,1,0,1,1,0,1,10,1,11,253,407,214,20,281,4,0,4,0.06666666666666667,0.0,0.06896551724137931,53.5,0.0,70.25,5.07,7.05,4.14,63.2,0.0,101.7,0,0,0,0,0,0,18,2,7,BAN,2006,2007,2008,Left Hand,19.057534250000003,20.057534250000003,21.057534250000003
Misbah-ul-Haq,1974-05-28,Right hand Bat,Spinner,Batter,149,34,132,31,13,20,5122,788,5222,96,87,161,43.4,37.52,46.62,6945,715,73.75,110.2,0,0,10,42,3,39,6,2,9,1,0,0,24,0,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,162,39,75,PAK,2002,2001,2007,Right Hand,28.16986301,27.16986301,33.16986301
Mohammad Hafeez,1980-10-17,Right hand Bat,Spinner,Allrounder,216,108,105,15,13,8,6614,2514,3652,140,99,224,32.9,26.46,37.64,8633,2060,76.61,122.03,11,0,10,38,14,12,19,7,8,177,79,77,7733,4067,5400,1388,1808,139,61,53,0.0975609756097561,0.4,0.25,38.84,22.75,34.11,4.18,6.6,2.66,55.6,20.6,76.7,1,1,0,0,0,0,218,119,55,PAK,2003,2003,2006,Right Hand,22.783561640000002,22.783561640000002,25.783561640000002
Mohammad Mithun,1991-03-02,Right hand Bat,Unknown,Batter,30,13,18,4,1,0,714,127,333,73,47,67,27.46,10.58,18.5,921,136,77.52,93.38,0,0,0,6,0,2,2,2,4,1,0,0,12,0,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,34,17,10,BAN,2014,2018,2014,Unknown,23.408219180000003,27.408219180000003,23.408219180000003
Mohammad Nabi,1985-01-01,Right hand Bat,Spinner,Allrounder,142,121,6,15,24,0,3447,2165,33,136,89,24,27.14,22.31,5.5,3979,1590,86.62,136.16,2,0,0,16,6,0,6,8,3,156,120,5,7598,546,5410,2704,254,169,96,8,0.29411764705882354,0.4,0.08333333333333333,32.01,28.16,31.75,4.27,7.33,2.79,44.9,23.0,68.2,4,3,1,0,0,0,161,129,3,AFG,2009,2018,2010,Right Hand,24.575342470000002,33.57534247,25.575342470000002
Mohammad Naim,1999-08-22,Left hand Bat,Unknown,Batter,7,35,2,0,1,0,95,815,24,28,81,24,13.57,23.97,12.0,157,788,60.5,103.42,0,0,0,0,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,35,1,BAN,2020,2022,2019,Unknown,20.9369863,22.9369863,19.9369863
Mohammad Nawaz,1994-03-21,Left hand Bat,Spinner,Allrounder,28,38,10,6,12,1,406,477,144,53,45,45,18.45,18.34,16.0,458,355,88.64,134.36,0,0,0,1,0,0,0,4,1,37,57,12,1773,959,1507,1361,496,42,50,16,0.21052631578947367,0.6,0.056818181818181816,35.88,27.22,31.0,5.09,7.41,3.1,42.2,22.0,59.9,3,0,0,0,1,0,37,60,6,PAK,2016,2016,2016,Left Hand,22.35616438,22.35616438,22.35616438
Mohammad Rizwan,1992-06-01,Right hand Bat,Pacer,Batter,67,89,48,15,21,8,2088,3313,1616,131,104,115,40.15,48.72,40.4,2325,2620,89.8,126.45,3,1,2,13,29,9,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,74,102,30,PAK,2015,2016,2015,Right Hand,23.15890411,24.15890411,23.15890411
Mohammad Salman,1981-08-07,Right hand Bat,Spinner,Batter,3,1,4,1,0,0,22,5,25,19,5,13,11.0,5.0,6.25,39,6,56.41,83.33,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,1,2,PAK,2011,2011,2011,Right Hand,29.978082190000002,29.978082190000002,29.978082190000002
Mohammad Shahzad,1987-01-10,Right hand Bat,Unknown,Batter,84,73,4,3,3,0,2727,2048,69,131,118,40,33.66,29.25,17.25,3082,1550,88.48,132.12,6,1,0,14,12,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,84,73,2,AFG,2009,2018,2010,Unknown,22.550684930000003,31.550684930000003,23.550684930000003
Mohammad Wasim,2001-08-25,Right hand Bat,Pacer,Allrounder,9,11,4,2,7,1,80,46,55,17,12,43,11.42,11.5,18.33,82,53,97.56,86.79,0,0,0,0,0,0,1,1,0,20,29,4,962,358,856,751,231,34,36,2,0.1111111111111111,0.16666666666666666,0.014084507042253521,25.17,20.86,115.5,5.33,8.14,3.87,28.2,15.3,179.0,1,2,0,0,0,0,20,29,2,PAK,2022,2022,2021,Right Hand,20.92876712,20.92876712,19.92876712
Mominul Haque,1991-09-29,Left hand Bat,Spinner,Batter,26,4,114,1,1,9,557,60,4058,60,26,181,22.28,20.0,38.64,749,50,74.36,120.0,0,0,12,3,0,18,1,0,13,12,2,42,234,829,190,32,512,7,0,10,0.15384615384615385,0.0,0.75,27.14,0.0,51.2,4.87,10.66,3.7,33.4,0.0,82.9,0,0,0,0,0,0,28,6,61,BAN,2012,2013,2012,Left Hand,20.83287671,21.83287671,20.83287671
Mosaddek Hossain,1995-12-10,Right hand Bat,Spinner,Batter,35,31,8,10,10,2,634,389,173,52,48,75,25.36,18.52,28.83,766,341,82.76,114.07,0,0,0,3,0,1,1,4,1,41,26,6,1130,162,969,398,87,17,18,0,0.23076923076923078,0.25,0.0,57.0,22.11,0.0,5.14,7.21,3.22,66.4,18.3,0.0,0,0,0,1,0,0,43,33,4,BAN,2016,2017,2016,Right Hand,20.63561644,21.63561644,20.63561644
Mushfiqur Rahim,1987-05-09,Right hand Bat,Unknown,Batter,253,93,163,42,16,14,7792,1500,5676,144,72,219,36.92,19.48,38.09,9771,1304,79.74,115.03,9,0,10,49,6,27,11,8,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,271,102,88,BAN,2006,2005,2006,Unknown,19.22191781,18.22191781,19.22191781
N Deonarine,1983-08-16,Left hand Bat,Spinner,Batter,29,7,30,3,2,2,682,55,725,65,36,82,26.23,11.0,25.89,989,53,68.95,103.77,0,0,0,4,0,5,0,3,3,20,4,25,501,1503,475,87,713,6,0,24,0.1111111111111111,0.0,0.10810810810810811,79.16,0.0,29.7,5.68,9.66,2.84,83.5,0.0,62.6,0,0,0,0,0,0,31,8,18,WI,2005,2005,2010,Right Hand,21.953424660000003,21.953424660000003,26.953424660000003
N Dickwella,1993-06-23,Left hand Bat,Unknown,Batter,52,27,96,1,1,7,1604,480,2757,116,68,96,31.45,18.46,30.97,1717,366,93.41,131.14,2,0,0,9,1,22,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,55,28,54,SL,2014,2014,2016,Unknown,21.09863014,21.09863014,23.09863014
ND McKenzie,1975-11-24,Right hand Bat,Pacer,Batter,55,1,94,10,1,7,1688,7,3253,131,7,226,37.51,0.0,37.39,2432,8,69.4,87.5,2,0,5,10,0,16,2,0,9,5,0,6,46,90,27,0,68,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.52,0.0,4.53,0.0,0.0,0.0,0,0,0,0,0,0,64,2,58,SA,2000,2000,2006,Right Hand,24.679452050000002,24.679452050000002,30.679452050000002
NE Bonner,1989-01-23,Right hand Bat,Spinner,Batter,6,2,25,1,0,4,85,27,803,31,24,123,17.0,13.5,38.23,135,38,62.96,71.05,0,0,2,0,0,3,2,0,4,3,1,8,65,114,55,18,82,1,0,1,0.034482758620689655,0.0,0.0625,55.0,0.0,82.0,5.07,9.0,4.31,65.0,0.0,114.0,0,0,0,0,0,0,6,2,15,WI,2021,2021,2011,Right Hand,32.51506849,32.51506849,22.515068489999997
NJ Astle,1971-09-15,Right hand Bat,Pacer,Batter,217,4,137,14,1,10,7090,74,4702,145,40,222,34.92,24.66,37.02,9760,67,72.64,110.44,16,0,11,41,0,24,19,0,11,159,2,94,4850,5688,3809,50,2143,99,4,51,0.09302325581395349,0.15,0.1111111111111111,38.47,12.5,42.01,4.71,7.31,2.26,48.9,10.2,111.5,1,0,0,0,0,0,223,4,81,NZ,1995,1996,2005,Right Hand,23.87123288,24.87123288,33.87123288
NJ O'Brien,1981-11-08,Left hand Bat,Unknown,Batter,101,28,2,9,2,0,2581,466,18,109,50,18,28.05,17.92,9.0,3638,475,70.94,98.1,1,0,0,18,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,103,30,1,IRE,2006,2018,2008,Unknown,24.723287669999998,36.72328767,26.723287669999998
NT Broom,1983-11-20,Right hand Bat,Pacer,Batter,39,7,3,4,1,0,943,73,32,109,36,20,26.94,12.16,10.66,1161,68,81.22,107.35,1,0,0,5,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,39,11,2,NZ,2009,2017,2009,Right Hand,25.69041096,33.69041096,25.69041096
NV Ojha,1983-07-20,Right hand Bat,Unknown,Batter,1,2,2,0,0,0,1,12,56,1,10,35,1.0,6.0,28.0,7,27,14.28,44.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,2,1,IND,2010,2015,2010,Unknown,27.02465753,32.02465753,27.02465753
Naeem Islam,1986-12-31,Right hand Bat,Spinner,Allrounder,51,10,15,15,1,2,975,130,416,84,28,108,27.08,14.44,32.0,1473,114,66.19,114.03,0,0,1,5,0,1,5,0,0,48,6,14,1743,574,1407,122,303,35,3,1,0.09375,0.0625,0.09090909090909091,40.2,40.66,303.0,4.84,8.13,3.16,49.8,30.0,574.0,0,0,0,0,0,0,59,10,8,BAN,2008,2008,2008,Right Hand,21.578082190000003,21.578082190000003,21.578082190000003
Najmul Hossain Shanto,1998-08-25,Left hand Bat,Spinner,Batter,44,44,52,3,5,1,1365,908,1481,122,71,163,33.29,23.28,29.03,1674,843,81.54,107.71,3,0,5,8,4,3,5,0,7,6,3,11,80,118,75,26,86,1,0,0,0.1,0.0,0.0,75.0,0.0,0.0,5.62,8.66,4.37,80.0,0.0,0.0,0,0,0,0,0,0,45,46,27,BAN,2018,2017,2019,Right Hand,19.92876712,18.92876712,20.92876712
Nasir Hossain,1991-11-30,Right hand Bat,Spinner,Allrounder,52,24,32,8,4,2,1281,370,1044,100,50,100,29.11,18.5,34.8,1605,326,79.81,113.49,1,0,1,6,2,6,4,2,2,43,11,25,1256,924,988,262,442,24,7,8,0.11538461538461539,0.07692307692307693,0.057692307692307696,41.16,37.42,55.25,4.71,8.78,2.87,52.3,25.5,115.5,0,0,0,0,0,0,65,31,19,BAN,2011,2011,2011,Right Hand,19.6630137,19.6630137,19.6630137
Nasir Jamshed,1989-12-06,Left hand Bat,Unknown,Batter,48,18,4,3,1,0,1418,363,51,112,56,46,31.51,21.35,12.75,1881,320,75.38,113.43,3,0,0,8,2,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,48,18,2,PAK,2008,2013,2012,Unknown,18.64657534,23.64657534,22.64657534
Nazimuddin,1985-10-01,Right hand Bat,Pacer,Batter,11,7,6,0,0,0,147,178,125,47,81,78,13.36,25.42,20.83,237,158,62.02,112.65,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,7,3,BAN,2008,2011,2007,Right Hand,22.827397259999998,25.827397259999998,21.827397259999998
Noor Ali Zadran,1988-07-10,Right hand Bat,Pacer,Batter,50,23,4,1,1,0,1216,597,117,114,63,47,24.81,27.13,29.25,1923,586,63.23,101.87,1,0,0,7,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,51,23,2,AFG,2009,2024,2010,Right Hand,21.05205479,36.05205479,22.05205479
Nurul Hasan,1993-11-21,Right hand Bat,Unknown,Batter,5,41,21,3,14,1,165,445,440,45,42,64,82.5,16.48,22.0,174,376,94.82,118.35,0,0,0,0,0,3,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,46,11,BAN,2016,2017,2016,Unknown,22.68767123,23.68767123,22.68767123
OA Shah,1978-10-22,Right hand Bat,Spinner,Batter,66,15,10,6,1,0,1834,347,269,107,55,88,30.56,24.78,26.9,2331,284,78.67,122.18,1,0,0,12,1,2,6,0,0,10,0,2,193,30,184,0,31,7,0,0,0.2,0.0,0.0,26.28,0.0,0.0,5.72,0.0,6.2,27.5,0.0,0.0,0,0,0,0,0,0,71,17,6,ENG,2001,2006,2007,Right Hand,22.76986301,27.76986301,28.76986301
P Nissanka,1998-05-18,Right hand Bat,Unknown,Batter,55,52,15,5,3,1,2225,1392,537,210,79,103,44.5,28.4,38.35,2446,1167,90.96,119.28,6,0,1,13,11,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,55,53,9,SL,2021,2021,2021,Unknown,23.19726027,23.19726027,23.19726027
PA Patel,1985-03-09,Left hand Bat,Spinner,Batter,34,2,38,3,0,8,736,36,934,95,26,71,23.74,18.0,31.13,962,32,76.5,112.5,0,0,0,4,0,6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,38,2,25,IND,2003,2002,2011,Right Hand,18.3890411,17.3890411,26.3890411
PG Fulton,1979-02-01,Right hand Bat,Pacer,Batter,46,12,39,5,1,1,1334,127,967,112,25,136,32.53,11.54,25.44,1833,140,72.77,90.71,1,0,2,8,0,5,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,49,12,23,NZ,2004,2006,2006,Right Hand,25.49041096,27.49041096,27.49041096
PHKD Mendis,1998-09-30,Left hand Bat,Spinner,Allrounder,7,14,5,1,1,1,127,279,428,57,65,164,21.16,21.46,107.0,214,225,59.34,124.0,0,0,2,1,1,2,0,1,0,5,5,1,150,60,151,79,32,2,0,3,0.03125,0.0,0.09375,75.5,0.0,10.66,6.04,8.77,3.2,75.0,0.0,20.0,0,0,0,0,0,0,7,15,3,SL,2019,2022,2018,Left Hand,20.83013699,23.83013699,19.83013699
PJ Hughes,1988-11-30,Left hand Bat,Unknown,Batter,24,1,49,1,0,2,826,6,1535,138,6,160,35.91,6.0,32.65,1100,8,75.09,75.0,2,0,3,4,0,7,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25,1,26,AUS,2013,2009,2014,Unknown,24.67,20.67,25.67
PJ Ingram,1978-10-25,Right hand Bat,Spinner,Batter,7,3,4,0,1,0,193,22,61,69,20,42,27.57,11.0,15.25,238,35,81.09,62.85,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,3,2,NZ,2010,2010,2010,Right Hand,31.761643839999998,31.761643839999998,31.761643839999998
PP Chawla,1988-12-24,Left hand Bat,Spinner,Allrounder,12,1,3,5,0,0,38,0,6,13,0,4,5.42,0.0,2.0,58,1,65.51,0.0,0,0,0,0,0,0,1,1,0,25,7,6,1312,492,1117,151,270,32,4,7,0.17391304347826086,0.15384615384615385,0.057971014492753624,34.9,37.75,38.57,5.1,6.56,3.29,41.0,34.5,70.2,2,0,0,0,0,0,25,7,3,IND,2007,2006,2010,Right Hand,18.59726027,17.59726027,21.59726027
PP Shaw,1999-11-09,Right hand Bat,Spinner,Batter,6,1,9,0,0,1,189,0,339,49,0,134,31.5,0.0,42.37,166,1,113.85,0.0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,1,5,IND,2020,2018,2021,Right Hand,20.72054795,18.72054795,21.72054795
PR Stirling,1990-09-03,Right hand Bat,Spinner,Allrounder,154,144,14,3,11,0,5700,3601,351,177,115,103,37.74,27.07,25.07,6534,2675,87.23,134.61,14,1,1,29,23,1,13,13,1,76,42,1,2441,12,1942,679,11,43,20,0,0.10909090909090909,0.14285714285714285,0.0,45.16,33.95,0.0,4.77,7.46,5.5,56.7,27.3,0.0,1,0,1,0,0,0,161,145,7,IRE,2008,2018,2009,Right Hand,17.904109589999997,27.904109589999997,18.904109589999997
PSP Handscomb,1991-04-26,Right hand Bat,Unknown,Batter,20,2,35,1,1,6,632,33,1079,117,20,110,33.26,33.0,37.2,649,33,97.38,100.0,1,0,2,4,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,22,2,20,AUS,2017,2016,2019,Unknown,26.25753425,25.25753425,28.25753425
PW Hasaranga,1997-07-29,Right hand Bat,Spinner,Allrounder,46,60,7,7,13,0,895,672,196,80,71,59,22.94,14.29,28.0,806,511,111.04,131.5,0,0,0,4,2,1,3,8,0,53,68,7,2577,674,2194,1760,403,84,112,4,0.3684210526315789,0.4444444444444444,0.023391812865497075,26.11,15.71,100.75,5.1,6.92,3.58,30.6,13.6,168.5,3,3,4,0,0,0,54,70,4,SL,2017,2020,2019,Right Hand,20.0,23.0,22.0
PWA Mulder,1998-02-19,Right hand Bat,Pacer,Allrounder,12,6,21,4,1,0,82,96,326,19,36,42,10.25,19.2,15.52,104,84,78.84,114.28,0,0,0,0,0,0,1,1,2,15,8,20,444,1050,422,129,515,12,5,19,0.03389830508474576,0.2,3.0,35.16,25.8,27.1,5.7,9.21,2.94,37.0,16.8,55.2,0,0,0,0,0,0,15,8,12,SA,2017,2019,2021,Right Hand,19.44109589,21.44109589,23.44109589
Q de Kock,1992-12-17,Left hand Bat,Unknown,Batter,155,91,91,7,9,6,6770,2584,3300,178,100,141,45.74,31.51,38.82,7005,1868,96.64,138.32,21,1,6,30,16,22,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,155,92,54,SA,2013,2014,2012,Unknown,20.61643836,21.61643836,19.61643836
R Ashwin,1986-09-17,Right hand Bat,Spinner,Allrounder,63,19,141,20,12,15,707,184,3309,65,31,124,16.44,26.28,26.26,813,160,86.96,115.0,0,0,5,1,0,14,6,0,8,114,65,189,6303,26166,5180,1672,12255,156,72,516,0.16,0.5,0.11864406779661017,33.2,23.22,23.75,4.93,6.9,2.81,40.4,20.1,50.7,1,2,0,0,36,8,116,65,100,IND,2010,2011,2010,Right Hand,23.865753419999997,24.865753419999997,23.865753419999997
R McLaren,1983-02-09,Left hand Bat,Pacer,Allrounder,41,4,3,15,3,1,485,9,47,71,6,33,18.65,9.0,23.5,680,13,71.32,69.23,0,0,0,1,0,0,3,0,0,51,12,4,2403,264,2102,332,162,77,17,3,0.21052631578947367,0.2631578947368421,0.027777777777777776,27.29,19.52,54.0,5.24,7.57,3.68,31.2,15.4,88.0,5,0,0,1,0,0,54,12,2,SA,2009,2010,2009,Right Hand,26.46849315,27.46849315,26.46849315
R Mutumbami,1989-06-11,Right hand Bat,Spinner,Batter,34,26,12,2,4,1,618,379,217,74,54,43,19.31,17.22,19.72,847,323,72.96,117.33,0,0,0,3,1,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,36,29,6,ZIM,2014,2013,2015,Right Hand,25.13150685,24.13150685,26.13150685
R Ravindra,1999-11-18,Left hand Bat,Spinner,Allrounder,21,21,14,1,6,1,820,231,519,123,68,240,41.0,15.4,39.92,759,185,108.03,124.86,3,0,1,3,1,2,2,2,1,20,14,11,835,719,839,256,331,18,13,10,0.06666666666666667,0.13636363636363635,0.09090909090909091,46.61,19.69,33.1,6.02,6.4,2.76,46.3,18.4,71.9,1,0,0,0,0,0,25,23,7,NZ,2023,2021,2021,Left Hand,23.69589041,21.69589041,21.69589041
RA Jadeja,1988-12-06,Left hand Bat,Spinner,Allrounder,132,41,105,47,17,21,2756,515,3036,87,46,175,32.42,21.45,36.14,3240,405,85.06,127.16,0,0,4,13,0,20,6,3,7,189,71,136,9750,17233,7936,1612,7096,220,54,294,0.15151515151515152,0.2,0.16666666666666666,36.07,29.85,24.13,4.88,7.13,2.47,44.3,25.1,58.6,7,0,2,0,13,2,197,74,72,IND,2009,2012,2009,Left Hand,20.64657534,23.64657534,20.64657534
RA Reifer,1991-05-11,Left hand Bat,Pacer,Allrounder,5,2,14,0,0,1,51,46,298,27,27,62,10.2,23.0,22.92,101,41,50.49,112.19,0,0,0,0,0,3,1,0,1,5,2,7,161,336,149,60,170,6,1,3,0.08695652173913043,0.023809523809523808,0.027777777777777776,24.83,60.0,56.66,5.55,12.0,3.03,26.8,30.0,112.0,0,0,0,0,0,0,6,3,8,WI,2019,2017,2022,Left Hand,28.216438359999998,26.216438359999998,31.216438359999998
RD Rickelton,1996-07-11,Left hand Bat,Unknown,Batter,2,3,8,0,0,1,17,43,165,14,19,42,8.5,14.33,23.57,26,38,65.38,113.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,3,4,SA,2023,2022,2024,Unknown,27.04931507,26.04931507,28.04931507
